ISBN,bookTitle,bookAuthor,yearOfPublication,publisher,imageUrlS,imageUrlM,imageUrlL,index
0525248234,"How They Became the Beatles: A Definitive History of the Early Years, 1960-1964",Gareth L. Pawlowski,1989,Penguin USA,http://images.amazon.com/images/P/0525248234.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525248234.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525248234.01.LZZZZZZZ.jpg,245805
0936070013,Stretching,Bob Anderson,1980,Pub Group West,http://images.amazon.com/images/P/0936070013.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0936070013.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0936070013.01.LZZZZZZZ.jpg,245850
0446914754,A Walk to Remember (Gemstar),Nicholas Sparks,2000,Oxmoor House,http://images.amazon.com/images/P/0446914754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446914754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446914754.01.LZZZZZZZ.jpg,245870
0395290880,Overcoming Math Anxiety,Sheila Tobias,1980,Houghton Mifflin,http://images.amazon.com/images/P/0395290880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395290880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395290880.01.LZZZZZZZ.jpg,245973
0880012005,The Assignation: Stories,Joyce Carol Oates,1988,Ecco Press,http://images.amazon.com/images/P/0880012005.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880012005.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880012005.01.LZZZZZZZ.jpg,245979
039331328X,Carrington: A Life,Gretchell Gerzina,1995,W W Norton &amp; Co Inc,http://images.amazon.com/images/P/039331328X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039331328X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039331328X.01.LZZZZZZZ.jpg,246059
0385336942,The Cloud Atlas,LIAM CALLANAN,2004,Delacorte Press,http://images.amazon.com/images/P/0385336942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385336942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385336942.01.LZZZZZZZ.jpg,246704
026263287X,Rhythm Science (Mediaworks Pamphlets),Paul D. Miller aka Dj Spooky that Subliminal Kid,2004,The MIT Press,http://images.amazon.com/images/P/026263287X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/026263287X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/026263287X.01.LZZZZZZZ.jpg,246746
187948367X,Wisconsin With Kids,Kristin Visser,2000,Prairie Oak Press,http://images.amazon.com/images/P/187948367X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/187948367X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/187948367X.01.LZZZZZZZ.jpg,246816
0394706528,Every Night at Five: Susan Stamberg's All Things Considered Book,Susan Stamberg,1982,Pantheon Books,http://images.amazon.com/images/P/0394706528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394706528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394706528.01.LZZZZZZZ.jpg,247028
0399225064,Anno's Journey,Mitsumasa Anno,1993,Penguin USA,http://images.amazon.com/images/P/0399225064.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399225064.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399225064.01.LZZZZZZZ.jpg,247032
1588515893,Sisters Forever,Sharon D. Martin,2001,PublishAmerica,http://images.amazon.com/images/P/1588515893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1588515893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1588515893.01.LZZZZZZZ.jpg,247105
0440949777,"LONG SECRET, THE",LOUISE FITZHUGH,1978,Laurel Leaf,http://images.amazon.com/images/P/0440949777.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440949777.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440949777.01.LZZZZZZZ.jpg,247294
0373025823,Perhaps Love,Lindsay Armstrong,1983,Harlequin,http://images.amazon.com/images/P/0373025823.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373025823.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373025823.01.LZZZZZZZ.jpg,247593
0570061210,Grandfather's Story,Mervin Marquadt,1978,Concordia Publishing House,http://images.amazon.com/images/P/0570061210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0570061210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0570061210.01.LZZZZZZZ.jpg,248023
0671014846,ALIEN SCREAM MIND WARP 3,Chris Archer,1997,Simon Pulse,http://images.amazon.com/images/P/0671014846.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671014846.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671014846.01.LZZZZZZZ.jpg,248111
0866250328,Billy Blackberry,Giles Reed,1981,Rourke Pub Group,http://images.amazon.com/images/P/0866250328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0866250328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0866250328.01.LZZZZZZZ.jpg,248393
1557486638,"Mountain Man (Heartsong Presents, #126)",Yvonne Lehman,1997,Heartsong,http://images.amazon.com/images/P/1557486638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557486638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557486638.01.LZZZZZZZ.jpg,248468
156987042X,What Can You Be?,Andy Rector,1993,Landoll,http://images.amazon.com/images/P/156987042X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156987042X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156987042X.01.LZZZZZZZ.jpg,248524
0385181981,Peter Spier's Little Rabbits (Doubleday Balloon Books),Peter Spier,1984,Random House Childrens Books,http://images.amazon.com/images/P/0385181981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385181981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385181981.01.LZZZZZZZ.jpg,249025
0806517263,The 100 Most Influential Women of All Time: A Ranking Past and Present,Deborah G. Felder,1996,Citadel Press,http://images.amazon.com/images/P/0806517263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806517263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806517263.01.LZZZZZZZ.jpg,249344
0776130196,Le bras coupe (Collection Roman qu̩b̩cois),Bernard Assiniwi,1976,Lem̩ac,http://images.amazon.com/images/P/0776130196.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0776130196.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0776130196.01.LZZZZZZZ.jpg,249561
0553274015,"The Yellowstone: River's West, Book 1 (Rivers West, Book 1)",WINFRED BLEVINS,1988,Bantam,http://images.amazon.com/images/P/0553274015.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553274015.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553274015.01.LZZZZZZZ.jpg,250091
226612157X,Lestat le Vampire / Lestat the Vampire,Anne Rice,2004,Pocket (FR),http://images.amazon.com/images/P/226612157X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/226612157X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/226612157X.01.LZZZZZZZ.jpg,250168
070905260X,Homosexuality,Joan Gomez,2001,Trafalgar Square,http://images.amazon.com/images/P/070905260X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/070905260X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/070905260X.01.LZZZZZZZ.jpg,250404
158322629X,In Pursuit of Justice,Ralph Nader,2004,Seven Stories Press,http://images.amazon.com/images/P/158322629X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/158322629X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/158322629X.01.LZZZZZZZ.jpg,250762
0810931427,Building a Dream: The Art of Disney Architecture,Beth Dunlop,1996,Harry N Abrams Inc,http://images.amazon.com/images/P/0810931427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0810931427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0810931427.01.LZZZZZZZ.jpg,251044
0773051678,Poetry Alive Reflections,Liffiton,1991,Copp Clark Pitman,http://images.amazon.com/images/P/0773051678.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0773051678.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0773051678.01.LZZZZZZZ.jpg,251094
847888663X,Harry Potter y El Caliz de Fuego,J. K. Rowling,2001,Lidiun,http://images.amazon.com/images/P/847888663X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/847888663X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/847888663X.01.LZZZZZZZ.jpg,251234
0843947187,Woman of the Frontier,Zane Grey,2000,Leisure Books,http://images.amazon.com/images/P/0843947187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843947187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843947187.01.LZZZZZZZ.jpg,251439
0425068153,Tom Brown's Field guide to city and suburban survival,Tom Brown,1984,Berkley Books,http://images.amazon.com/images/P/0425068153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425068153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425068153.01.LZZZZZZZ.jpg,251500
0440507812,Julie and Debbie's Guide to Getting Rich on Just $10 a Week: How We're Making a Fortune-And You Can Too-Using Dividend Re-Investment Plans,Deborah Rosen Barker,1997,Dell Publishing Company,http://images.amazon.com/images/P/0440507812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440507812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440507812.01.LZZZZZZZ.jpg,251508
0671559931,IN FACE MY ENEMY,Joseph H. Delaney,1985,Baen,http://images.amazon.com/images/P/0671559931.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671559931.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671559931.01.LZZZZZZZ.jpg,251547
0671866362,Penny Black's the Book of Cards and Collages,Penny Black,1993,Simon &amp; Schuster,http://images.amazon.com/images/P/0671866362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671866362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671866362.01.LZZZZZZZ.jpg,251736
0521316898,The Cambridge Chaucer Companion (Cambridge Companions to Literature),Piero Boitani,1986,Cambridge University Press,http://images.amazon.com/images/P/0521316898.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0521316898.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0521316898.01.LZZZZZZZ.jpg,251778
087113702X,Ten Men Dead: The Story of the 1981 Irish Hunger Strike,David Beresford,1997,Atlantic Monthly Press,http://images.amazon.com/images/P/087113702X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087113702X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/087113702X.01.LZZZZZZZ.jpg,251793
0452258162,Crampton Hodnet,Barbara Pym,1986,Penguin USA,http://images.amazon.com/images/P/0452258162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452258162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452258162.01.LZZZZZZZ.jpg,251849
0131101412,Gente,Ernesto Martin Peris,2002,Prentice Hall,http://images.amazon.com/images/P/0131101412.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0131101412.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0131101412.01.LZZZZZZZ.jpg,251868
0152005323,Muchas palabras sobre mi casa,Richard Brown,1989,Libros Viajeros,http://images.amazon.com/images/P/0152005323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152005323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152005323.01.LZZZZZZZ.jpg,251872
0300093047,Art and Beauty in the Middle Ages,Umberto Eco,2002,Yale Nota Bene,http://images.amazon.com/images/P/0300093047.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0300093047.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0300093047.01.LZZZZZZZ.jpg,251880
0877423466,"Old Ironsides: The Rise, Decline, and Resurrection of the U S S Constitution",Thomas C. Gillmer,1993,McGraw Hill,http://images.amazon.com/images/P/0877423466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877423466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877423466.01.LZZZZZZZ.jpg,252141
3540601910,The Sea Floor,E. Seibold,1996,Springer-Verlag,http://images.amazon.com/images/P/3540601910.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3540601910.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3540601910.01.LZZZZZZZ.jpg,252236
0553568647,Raven and the Cowboy,Sandra Chastain,1996,Bantam,http://images.amazon.com/images/P/0553568647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553568647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553568647.01.LZZZZZZZ.jpg,252256
1551662957,Vow,Dallas Schulze,1997,Mira,http://images.amazon.com/images/P/1551662957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551662957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551662957.01.LZZZZZZZ.jpg,252263
0830626557,The Complete Shortwave Listener's Handbook,H. Bennett,1986,Tab Books,http://images.amazon.com/images/P/0830626557.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0830626557.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0830626557.01.LZZZZZZZ.jpg,252403
0312865260,"Dark Passage: A Barnaby Skye Novel (Wheeler, Richard S. Skye's West, 10,)",Richard S. Wheeler,1998,St Martins Pr,http://images.amazon.com/images/P/0312865260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312865260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312865260.01.LZZZZZZZ.jpg,252723
0747236976,Pennine Vintage,Stephens,1992,Headline,http://images.amazon.com/images/P/0747236976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747236976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747236976.01.LZZZZZZZ.jpg,252790
0140379347,Hexwood,Diana Wynne Jones,1996,Puffin Books,http://images.amazon.com/images/P/0140379347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140379347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140379347.01.LZZZZZZZ.jpg,253559
0671034960,The London Deception Hardy Boys 158 (Hardy Boys),Franklin W. Dixon,1999,Aladdin,http://images.amazon.com/images/P/0671034960.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671034960.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671034960.01.LZZZZZZZ.jpg,253611
0375508287,A.L.T: A Memoir,Andre Leon Talley,2003,Villard Books,http://images.amazon.com/images/P/0375508287.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375508287.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375508287.01.LZZZZZZZ.jpg,253793
0786862947,A Promise of Justice : The Eighteen-Year Fight to Save Four Innocent Men,David Protess,1998,Hyperion Books,http://images.amazon.com/images/P/0786862947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786862947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786862947.01.LZZZZZZZ.jpg,253891
1562827804,Whores of Lost Atlantis: A Novel,Charles Busch,1993,Hyperion Books,http://images.amazon.com/images/P/1562827804.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562827804.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562827804.01.LZZZZZZZ.jpg,254017
184188040X,Curtains and Drapes,Jenny Gibbs,0,Seven Dials,http://images.amazon.com/images/P/184188040X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/184188040X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/184188040X.01.LZZZZZZZ.jpg,254041
0844238015,Beginner's Italian (Teach Yourself),Vittoria Bowles,1992,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/0844238015.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0844238015.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0844238015.01.LZZZZZZZ.jpg,254241
0684154803,The Complete Outdoorsman's Guide to Edible Wild Plants (The Scribner library : Emblem editions),"Berndt, Berglund",1978,Simon &amp; Schuster,http://images.amazon.com/images/P/0684154803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684154803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684154803.01.LZZZZZZZ.jpg,254656
0723234698,The Tale of the Flopsy Bunnies (The Original Peter Rabbit Books),Beatrix Potter,1987,Frederick Warne and Company Inc,http://images.amazon.com/images/P/0723234698.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0723234698.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0723234698.01.LZZZZZZZ.jpg,254691
0740702009,Sunshine and Shadow : A For Better or For Worse Collection,Lynn Johnston,1999,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740702009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740702009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0740702009.01.LZZZZZZZ.jpg,254697
0803952929,Group Exercises for Adolescents: A Manual for Therapists,Susan Carrell,1993,Sage Pubns,http://images.amazon.com/images/P/0803952929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803952929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803952929.01.LZZZZZZZ.jpg,254791
0809402068,"The World of Winslow Homer, 1836-1910",James Thomas Flexner,1966,Little Brown &amp; Co,http://images.amazon.com/images/P/0809402068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0809402068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0809402068.01.LZZZZZZZ.jpg,254803
0060929367,"Prescriptions for Living : Inspirational Lessons for a Joyful, Loving Life",Bernie S. Siegel,1999,Perennial,http://images.amazon.com/images/P/0060929367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060929367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060929367.01.LZZZZZZZ.jpg,255157
037370898X,"Wrong Brother (Twins) (Superromance, 898)",Bonnie K. Winn,2000,Harlequin,http://images.amazon.com/images/P/037370898X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037370898X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037370898X.01.LZZZZZZZ.jpg,255369
0316381357,The Nun's Story,Kathryn Cavarly Hulme,1956,Little Brown &amp; Co,http://images.amazon.com/images/P/0316381357.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316381357.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316381357.01.LZZZZZZZ.jpg,255507
0395453682,Curious George at the Airport,Margret Rey,1987,Houghton Mifflin Company,http://images.amazon.com/images/P/0395453682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395453682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395453682.01.LZZZZZZZ.jpg,255559
0553146122,All the Kings Men,Robert Penn Warren,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553146122.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553146122.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553146122.01.LZZZZZZZ.jpg,255635
0836279271,"Love, Dad",Patrick Connolly,1985,Andrews McMeel Pub,http://images.amazon.com/images/P/0836279271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836279271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836279271.01.LZZZZZZZ.jpg,255778
0892965231,The Chimney Sweeper: A Murder Novel,John Peyton Cooke,1995,Warner Books Inc,http://images.amazon.com/images/P/0892965231.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0892965231.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0892965231.01.LZZZZZZZ.jpg,255835
0340107715,The great dinosaur robbery,David Forrest,1970,Hodder and Stoughton,http://images.amazon.com/images/P/0340107715.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340107715.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340107715.01.LZZZZZZZ.jpg,255953
0525447849,Piglet Is Entirely Surrounded by Water: Pop-Up Storybook (A Winnie-the-Pooh pop-up storybook),A.A. Milne,1991,Penguin USA,http://images.amazon.com/images/P/0525447849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525447849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525447849.01.LZZZZZZZ.jpg,255999
0812510917,Suspicion,Julia Grice,1994,Tor Books,http://images.amazon.com/images/P/0812510917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812510917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812510917.01.LZZZZZZZ.jpg,256092
3764920033,Handbuch der Musikinstrumentenkunde (Bosse Musik Paperback),Erich Valentin,1986,G. Bosse,http://images.amazon.com/images/P/3764920033.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3764920033.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3764920033.01.LZZZZZZZ.jpg,256242
3803122937,Aracoeli.,Elsa Morante,1997,Wagenbach,http://images.amazon.com/images/P/3803122937.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3803122937.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3803122937.01.LZZZZZZZ.jpg,256269
0195087410,The Divine Comedy of Dante Alighieri: Purgatorio (Divine Comedy of Dante Alighieri),Dante Alighieri,2003,Oxford University Press,http://images.amazon.com/images/P/0195087410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0195087410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0195087410.01.LZZZZZZZ.jpg,256559
0425058751,Human Options,Norman Cousins,1989,Berkley Publishing Group,http://images.amazon.com/images/P/0425058751.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425058751.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425058751.01.LZZZZZZZ.jpg,256741
0452005515,The image of eternity: Roots of time in the physical world,David Allen Park,1981,New American Library,http://images.amazon.com/images/P/0452005515.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452005515.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452005515.01.LZZZZZZZ.jpg,256742
0786887184,The Don't Sweat Guide for Parents : Reduce Stressand Enjoy Your Kids More (Don't Sweat Guides),Richard Carlson,2001,Hyperion,http://images.amazon.com/images/P/0786887184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786887184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786887184.01.LZZZZZZZ.jpg,257120
0875792200,Broken Heart Applying the Atonemen,Bruce C. Hafen,1989,Deseret Book Co,http://images.amazon.com/images/P/0875792200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875792200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875792200.01.LZZZZZZZ.jpg,257156
0684827131,SOMEBODYS CHILD,Dennis Williams,1997,Simon &amp; Schuster,http://images.amazon.com/images/P/0684827131.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684827131.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684827131.01.LZZZZZZZ.jpg,257326
0376046929,Soft Toys and Dolls,Sunset,1977,Sunset Pub Co,http://images.amazon.com/images/P/0376046929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0376046929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0376046929.01.LZZZZZZZ.jpg,257597
0442228198,Studio tips for artists &amp; graphic designers,Bill Gray,1976,Van Nostrand Reinhold,http://images.amazon.com/images/P/0442228198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0442228198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0442228198.01.LZZZZZZZ.jpg,257623
0312156375,The Red Shoes: The Classic Story,Michael Powell,1997,St Martins Pr,http://images.amazon.com/images/P/0312156375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312156375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312156375.01.LZZZZZZZ.jpg,257893
0439195705,Stealing Thunder,Mary Casanova,1999,Scholastic,http://images.amazon.com/images/P/0439195705.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439195705.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439195705.01.LZZZZZZZ.jpg,258014
0570047331,"Daniel and the Tattletales: Daniel 6 : (Hear Me Read, Level 2)",Mary Manz Simon,1993,Concordia Publishing House,http://images.amazon.com/images/P/0570047331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0570047331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0570047331.01.LZZZZZZZ.jpg,258041
0800753089,From Sea to Shining Sea,Peter Marshall,1989,Revell,http://images.amazon.com/images/P/0800753089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0800753089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0800753089.01.LZZZZZZZ.jpg,258107
0843938277,Sabrina Kane,Will Cook,1995,Leisure Books,http://images.amazon.com/images/P/0843938277.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843938277.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843938277.01.LZZZZZZZ.jpg,258134
0875291007,Golden moments; treasures of inspiration (Hallmark editions),Henry Van Dyke,1972,"Hallmark Cards, inc",http://images.amazon.com/images/P/0875291007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875291007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875291007.01.LZZZZZZZ.jpg,258140
0671570013,Payment in Full (Silhouette Romance #1),Anne Hampson,1980,Silhouette,http://images.amazon.com/images/P/0671570013.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671570013.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671570013.01.LZZZZZZZ.jpg,258200
0195073541,The Oxford Thesaurus: American Edition/Thumb Indexed,Laurence Urdang,1992,Oxford University Press,http://images.amazon.com/images/P/0195073541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0195073541.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0195073541.01.LZZZZZZZ.jpg,258278
0385236905,Citizen Cohn: The Life and Times of Roy Cohn,Nicholas Von Hoffman,1988,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385236905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385236905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385236905.01.LZZZZZZZ.jpg,258318
067124633X,FAITHFUL RUSLAN,Georgii Vladimov,1979,Simon &amp; Schuster,http://images.amazon.com/images/P/067124633X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067124633X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067124633X.01.LZZZZZZZ.jpg,258611
0394812301,Hitchcock Monster Museum,Alfred Hitchcock,1965,Random House Children's Books,http://images.amazon.com/images/P/0394812301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394812301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394812301.01.LZZZZZZZ.jpg,258797
0330344986,The Black Moon: Book 5 (Poldark Saga),Winston Graham,1996,Pan UK,http://images.amazon.com/images/P/0330344986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330344986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330344986.01.LZZZZZZZ.jpg,258858
0380765292,The Scandalous Schoolmistress,Rita Boucher,1992,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380765292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380765292.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380765292.01.LZZZZZZZ.jpg,258986
